target,target_column,feature,n_target_valid,n_feature_valid,n_overlap,overlap_ratio,usable,reason
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_before__ratio__hrv_freq__LF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_before__delta__hrv_freq__HF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_before__percent_delta__hrv_freq__HF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_before__ratio__hrv_freq__HF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_before__delta__hrv_freq__LF_HF_ratio,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_HF_ratio,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_before__ratio__hrv_freq__LF_HF_ratio,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__delta__hrv_time__MeanHR_bpm,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__percent_delta__hrv_time__MeanHR_bpm,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__ratio__hrv_time__MeanHR_bpm,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__delta__hrv_time__MeanNN_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__percent_delta__hrv_time__MeanNN_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__ratio__hrv_time__MeanNN_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__delta__hrv_time__SDNN_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__percent_delta__hrv_time__SDNN_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__ratio__hrv_time__SDNN_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__delta__hrv_time__RMSSD_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__percent_delta__hrv_time__RMSSD_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__ratio__hrv_time__RMSSD_ms,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__delta__hrv_time__pNN50_percent,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__percent_delta__hrv_time__pNN50_percent,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__ratio__hrv_time__pNN50_percent,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__delta__hrv_freq__LF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__percent_delta__hrv_freq__LF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__ratio__hrv_freq__LF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__delta__hrv_freq__HF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__percent_delta__hrv_freq__HF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__ratio__hrv_freq__HF_power,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__delta__hrv_freq__LF_HF_ratio,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__percent_delta__hrv_freq__LF_HF_ratio,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__orthostatic_after__ratio__hrv_freq__LF_HF_ratio,21,22,21,0.9545454545454546,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__HF_nu,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__HF_nu,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__HF_peak_Hz,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__HF_peak_Hz,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__HF_power,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__HF_power,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__LF_HF_ratio,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__LF_HF_ratio,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__LF_nu,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__LF_nu,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__LF_peak_Hz,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__LF_peak_Hz,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__LF_power,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__LF_power,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__Total_power,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__Total_power,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_freq__VLF_power,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_freq__VLF_power,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__ApproxEntropy,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__ApproxEntropy,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__DFA_alpha1,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__DFA_alpha1,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__DFA_alpha2,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__DFA_alpha2,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__Ellipse_area,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__Ellipse_area,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__FractalDimension,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__FractalDimension,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__SD1_SD2_ratio,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__SD1_SD2_ratio,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__SD1_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__SD1_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__SD2_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__SD2_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__SampleEntropy,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__SampleEntropy,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_nonlinear__ShannonEntropy,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_nonlinear__ShannonEntropy,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__HR_max_bpm,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__HR_max_bpm,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__HR_min_bpm,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__HR_min_bpm,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__HR_std_bpm,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__HR_std_bpm,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__MeanHR_bpm,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__MeanHR_bpm,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__MeanNN_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__MeanNN_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__MedianNN_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__MedianNN_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__NN_max_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__NN_max_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__NN_min_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__NN_min_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__NN_range_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__NN_range_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__RMSSD_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__RMSSD_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__SDNN_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__SDNN_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__SDSD_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__SDSD_ms,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__pNN20_percent,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__pNN20_percent,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__hrv_time__pNN50_percent,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__hrv_time__pNN50_percent,21,21,20,0.9090909090909091,True,ok
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_p__PR_interval_ms,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_p__PR_interval_ms,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_p__PR_peak_interval_ms,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_p__PR_peak_interval_ms,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_p__P_amp,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_p__P_amp,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_p__P_area,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_p__P_area,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_p__P_width_ms,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_p__P_width_ms,21,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_qrs__Negative_area,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_qrs__Negative_area,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_qrs__Positive_area,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_qrs__Positive_area,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_qrs__QRS_area,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_qrs__QRS_area,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_qrs__QRS_duration_ms,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_qrs__QRS_duration_ms,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_qrs__QRS_left_width_ms,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__percent_delta__morph_qrs__QRS_left_width_ms,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
reaction_time_delta,target__reaction_time_delta,ecg_der__training_response__delta__morph_qrs__QRS_main_amp,21,3,3,0.13636363636363635,False,low_overlap_n;low_overlap_ratio
